"outcome","season","stage","match_id","home_team_goal","away_team_goal","country_name","league_name","home_buildUpPlaySpeed","home_buildUpPlayPassing","home_chanceCreationPassing","home_chanceCreationCrossing","home_chanceCreationShooting","home_defencePressure","home_defenceAggression","home_defenceTeamWidth","away_buildUpPlaySpeed","away_buildUpPlayPassing","away_chanceCreationPassing","away_chanceCreationCrossing","away_chanceCreationShooting","away_defencePressure","away_defenceAggression","away_defenceTeamWidth","home_buildUpPlayDribblingClass","home_buildUpPlayPositioningClass","home_chanceCreationPositioningClass","home_defenceDefenderLineClass","away_buildUpPlayDribblingClass","away_buildUpPlayPositioningClass","away_chanceCreationPositioningClass","away_defenceDefenderLineClass"
"A","2013/2014","20",1473200,0,1,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,35,33,39,52,46,68,65,50,NA,NA,NA,NA,"1","1","1","1"
"D","2013/2014","20",1473201,1,1,"Netherlands","Netherlands Eredivisie",44,44,56,58,42,49,47,53,35,38,44,50,41,34,44,54,"1","2","2","1","1","2","1","1"
"D","2013/2014","20",1473202,1,1,"Netherlands","Netherlands Eredivisie",37,39,52,42,62,42,45,48,46,41,52,37,57,45,48,53,"1","2","2","1","1","2","2","1"
"D","2013/2014","21",1473203,1,1,"Netherlands","Netherlands Eredivisie",44,44,48,62,50,43,43,40,37,39,52,42,62,42,45,48,"1","2","2","1","1","2","2","1"
"H","2013/2014","21",1473204,2,0,"Netherlands","Netherlands Eredivisie",62,40,67,48,52,50,65,59,44,44,56,58,42,49,47,53,"1","2","2","1","1","2","2","1"
"H","2013/2014","21",1473205,3,0,"Netherlands","Netherlands Eredivisie",47,37,48,52,42,46,44,48,38,47,55,55,44,50,58,52,"1","2","2","1","1","2","2","1"
"A","2013/2014","21",1473206,1,2,"Netherlands","Netherlands Eredivisie",39,32,40,42,66,47,43,47,58,53,48,47,46,43,48,50,"1","2","1","1","1","2","2","1"
"H","2013/2014","21",1473207,3,1,"Netherlands","Netherlands Eredivisie",47,49,50,50,54,46,44,51,42,44,49,40,38,47,44,55,"1","2","2","1","1","2","2","1"
"D","2013/2014","21",1473208,1,1,"Netherlands","Netherlands Eredivisie",46,41,52,37,57,45,48,53,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2013/2014","21",1473209,3,1,"Netherlands","Netherlands Eredivisie",35,38,44,50,41,34,44,54,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","1","1",NA,NA,NA,NA
"D","2013/2014","21",1473210,1,1,"Netherlands","Netherlands Eredivisie",47,52,52,54,60,45,49,47,35,33,39,52,46,68,65,50,"1","2","2","1","1","1","1","1"
"H","2013/2014","21",1473211,2,0,"Netherlands","Netherlands Eredivisie",47,48,66,38,55,29,28,36,54,45,55,58,55,43,50,48,"1","2","2","1","1","2","2","1"
"A","2013/2014","22",1473212,0,3,"Netherlands","Netherlands Eredivisie",38,47,55,55,44,50,58,52,39,32,40,42,66,47,43,47,"1","2","2","1","1","2","1","1"
"A","2013/2014","22",1473213,1,2,"Netherlands","Netherlands Eredivisie",42,44,49,40,38,47,44,55,44,44,48,62,50,43,43,40,"1","2","2","1","1","2","2","1"
"A","2013/2014","22",1473214,0,2,"Netherlands","Netherlands Eredivisie",37,39,52,42,62,42,45,48,62,40,67,48,52,50,65,59,"1","2","2","1","1","2","2","1"
"A","2013/2014","22",1473215,1,2,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,54,45,55,58,55,43,50,48,NA,NA,NA,NA,"1","2","2","1"
"D","2013/2014","22",1473216,2,2,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,47,48,66,38,55,29,28,36,NA,NA,NA,NA,"1","2","2","1"
"A","2013/2014","22",1473217,0,2,"Netherlands","Netherlands Eredivisie",47,37,48,52,42,46,44,48,35,38,44,50,41,34,44,54,"1","2","2","1","1","2","1","1"
"D","2013/2014","22",1473218,1,1,"Netherlands","Netherlands Eredivisie",46,41,52,37,57,45,48,53,58,53,48,47,46,43,48,50,"1","2","2","1","1","2","2","1"
"H","2013/2014","22",1473219,2,1,"Netherlands","Netherlands Eredivisie",35,33,39,52,46,68,65,50,44,44,56,58,42,49,47,53,"1","1","1","1","1","2","2","1"
"A","2013/2014","22",1473220,1,2,"Netherlands","Netherlands Eredivisie",47,52,52,54,60,45,49,47,47,49,50,50,54,46,44,51,"1","2","2","1","1","2","2","1"
"D","2013/2014","23",1473221,0,0,"Netherlands","Netherlands Eredivisie",37,39,52,42,62,42,45,48,38,47,55,55,44,50,58,52,"1","2","2","1","1","2","2","1"
"H","2013/2014","23",1473222,5,1,"Netherlands","Netherlands Eredivisie",44,44,48,62,50,43,43,40,46,41,52,37,57,45,48,53,"1","2","2","1","1","2","2","1"
"H","2013/2014","23",1473223,2,1,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,62,40,67,48,52,50,65,59,NA,NA,NA,NA,"1","2","2","1"
"H","2013/2014","23",1473224,2,0,"Netherlands","Netherlands Eredivisie",58,53,48,47,46,43,48,50,42,44,49,40,38,47,44,55,"1","2","2","1","1","2","2","1"
"H","2013/2014","23",1473225,3,2,"Netherlands","Netherlands Eredivisie",54,45,55,58,55,43,50,48,35,38,44,50,41,34,44,54,"1","2","2","1","1","2","1","1"
"A","2013/2014","23",1473226,1,3,"Netherlands","Netherlands Eredivisie",44,44,56,58,42,49,47,53,47,37,48,52,42,46,44,48,"1","2","2","1","1","2","2","1"
"D","2013/2014","23",1473227,1,1,"Netherlands","Netherlands Eredivisie",39,32,40,42,66,47,43,47,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","1","1",NA,NA,NA,NA
"D","2013/2014","23",1473228,1,1,"Netherlands","Netherlands Eredivisie",47,49,50,50,54,46,44,51,35,33,39,52,46,68,65,50,"1","2","2","1","1","1","1","1"
"H","2013/2014","23",1473229,5,2,"Netherlands","Netherlands Eredivisie",47,48,66,38,55,29,28,36,47,52,52,54,60,45,49,47,"1","2","2","1","1","2","2","1"
"H","2013/2014","24",1473230,2,1,"Netherlands","Netherlands Eredivisie",54,45,55,58,55,43,50,48,39,32,40,42,66,47,43,47,"1","2","2","1","1","2","1","1"
"D","2013/2014","24",1473231,1,1,"Netherlands","Netherlands Eredivisie",62,40,67,48,52,50,65,59,47,52,52,54,60,45,49,47,"1","2","2","1","1","2","2","1"
"A","2013/2014","24",1473232,0,1,"Netherlands","Netherlands Eredivisie",42,44,49,40,38,47,44,55,38,47,55,55,44,50,58,52,"1","2","2","1","1","2","2","1"
"H","2013/2014","24",1473233,2,0,"Netherlands","Netherlands Eredivisie",35,38,44,50,41,34,44,54,37,39,52,42,62,42,45,48,"1","2","1","1","1","2","2","1"
"A","2013/2014","24",1473234,1,3,"Netherlands","Netherlands Eredivisie",47,48,66,38,55,29,28,36,46,41,52,37,57,45,48,53,"1","2","2","1","1","2","2","1"
"H","2013/2014","24",1473235,3,0,"Netherlands","Netherlands Eredivisie",35,33,39,52,46,68,65,50,47,37,48,52,42,46,44,48,"1","1","1","1","1","2","2","1"
"H","2013/2014","24",1473236,3,1,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,47,49,50,50,54,46,44,51,NA,NA,NA,NA,"1","2","2","1"
"H","2013/2014","24",1473237,1,0,"Netherlands","Netherlands Eredivisie",44,44,56,58,42,49,47,53,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2013/2014","24",1473238,1,1,"Netherlands","Netherlands Eredivisie",58,53,48,47,46,43,48,50,44,44,48,62,50,43,43,40,"1","2","2","1","1","2","2","1"
"H","2013/2014","25",1473239,3,2,"Netherlands","Netherlands Eredivisie",38,47,55,55,44,50,58,52,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2013/2014","25",1473240,1,0,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,42,44,49,40,38,47,44,55,NA,NA,NA,NA,"1","2","2","1"
"D","2013/2014","25",1473241,0,0,"Netherlands","Netherlands Eredivisie",47,37,48,52,42,46,44,48,58,53,48,47,46,43,48,50,"1","2","2","1","1","2","2","1"
"A","2013/2014","25",1473242,0,2,"Netherlands","Netherlands Eredivisie",46,41,52,37,57,45,48,53,54,45,55,58,55,43,50,48,"1","2","2","1","1","2","2","1"
"D","2013/2014","25",1473243,1,1,"Netherlands","Netherlands Eredivisie",47,49,50,50,54,46,44,51,39,32,40,42,66,47,43,47,"1","2","2","1","1","2","1","1"
"H","2013/2014","25",1473244,4,0,"Netherlands","Netherlands Eredivisie",35,33,39,52,46,68,65,50,62,40,67,48,52,50,65,59,"1","1","1","1","1","2","2","1"
"D","2013/2014","25",1473245,2,2,"Netherlands","Netherlands Eredivisie",35,38,44,50,41,34,44,54,44,44,48,62,50,43,43,40,"1","2","1","1","1","2","2","1"
"H","2013/2014","25",1473246,1,0,"Netherlands","Netherlands Eredivisie",47,52,52,54,60,45,49,47,44,44,56,58,42,49,47,53,"1","2","2","1","1","2","2","1"
"H","2013/2014","25",1473247,3,1,"Netherlands","Netherlands Eredivisie",37,39,52,42,62,42,45,48,47,48,66,38,55,29,28,36,"1","2","2","1","1","2","2","1"
"A","2013/2014","26",1473248,1,2,"Netherlands","Netherlands Eredivisie",39,32,40,42,66,47,43,47,47,37,48,52,42,46,44,48,"1","2","1","1","1","2","2","1"
"D","2013/2014","26",1473249,1,1,"Netherlands","Netherlands Eredivisie",38,47,55,55,44,50,58,52,58,53,48,47,46,43,48,50,"1","2","2","1","1","2","2","1"
"H","2013/2014","26",1473250,4,0,"Netherlands","Netherlands Eredivisie",62,40,67,48,52,50,65,59,47,48,66,38,55,29,28,36,"1","2","2","1","1","2","2","1"
"D","2013/2014","26",1473251,3,3,"Netherlands","Netherlands Eredivisie",47,49,50,50,54,46,44,51,46,41,52,37,57,45,48,53,"1","2","2","1","1","2","2","1"
"H","2013/2014","26",1473252,3,0,"Netherlands","Netherlands Eredivisie",37,39,52,42,62,42,45,48,42,44,49,40,38,47,44,55,"1","2","2","1","1","2","2","1"
"A","2013/2014","26",1473253,1,2,"Netherlands","Netherlands Eredivisie",44,44,48,62,50,43,43,40,35,33,39,52,46,68,65,50,"1","2","2","1","1","1","1","1"
"A","2013/2014","26",1473254,2,3,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,54,45,55,58,55,43,50,48,NA,NA,NA,NA,"1","2","2","1"
"D","2013/2014","26",1473255,1,1,"Netherlands","Netherlands Eredivisie",44,44,56,58,42,49,47,53,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2013/2014","26",1473256,1,1,"Netherlands","Netherlands Eredivisie",47,52,52,54,60,45,49,47,35,38,44,50,41,34,44,54,"1","2","2","1","1","2","1","1"
"H","2013/2014","27",1473257,4,0,"Netherlands","Netherlands Eredivisie",62,40,67,48,52,50,65,59,39,32,40,42,66,47,43,47,"1","2","2","1","1","2","1","1"
"H","2013/2014","27",1473258,3,0,"Netherlands","Netherlands Eredivisie",47,37,48,52,42,46,44,48,47,49,50,50,54,46,44,51,"1","2","2","1","1","2","2","1"
"A","2013/2014","27",1473259,1,2,"Netherlands","Netherlands Eredivisie",58,53,48,47,46,43,48,50,37,39,52,42,62,42,45,48,"1","2","2","1","1","2","2","1"
"H","2013/2014","27",1473260,1,0,"Netherlands","Netherlands Eredivisie",54,45,55,58,55,43,50,48,47,52,52,54,60,45,49,47,"1","2","2","1","1","2","2","1"
"H","2013/2014","27",1473261,3,1,"Netherlands","Netherlands Eredivisie",42,44,49,40,38,47,44,55,46,41,52,37,57,45,48,53,"1","2","2","1","1","2","2","1"
"D","2013/2014","27",1473262,1,1,"Netherlands","Netherlands Eredivisie",35,33,39,52,46,68,65,50,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1",NA,NA,NA,NA
"H","2013/2014","27",1473263,1,0,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,35,38,44,50,41,34,44,54,NA,NA,NA,NA,"1","2","1","1"
"A","2013/2014","27",1473264,0,2,"Netherlands","Netherlands Eredivisie",44,44,56,58,42,49,47,53,44,44,48,62,50,43,43,40,"1","2","2","1","1","2","2","1"
"D","2013/2014","27",1473265,1,1,"Netherlands","Netherlands Eredivisie",47,48,66,38,55,29,28,36,38,47,55,55,44,50,58,52,"1","2","2","1","1","2","2","1"
"H","2013/2014","28",1473266,3,2,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,47,48,66,38,55,29,28,36,NA,NA,NA,NA,"1","2","2","1"
"H","2013/2014","28",1473267,2,1,"Netherlands","Netherlands Eredivisie",38,47,55,55,44,50,58,52,44,44,56,58,42,49,47,53,"1","2","2","1","1","2","2","1"
"H","2013/2014","28",1473268,2,1,"Netherlands","Netherlands Eredivisie",39,32,40,42,66,47,43,47,42,44,49,40,38,47,44,55,"1","2","1","1","1","2","2","1"
"D","2013/2014","28",1473269,0,0,"Netherlands","Netherlands Eredivisie",58,53,48,47,46,43,48,50,35,33,39,52,46,68,65,50,"1","2","2","1","1","1","1","1"
"A","2013/2014","28",1473270,1,2,"Netherlands","Netherlands Eredivisie",37,39,52,42,62,42,45,48,54,45,55,58,55,43,50,48,"1","2","2","1","1","2","2","1"
"H","2013/2014","28",1473271,2,0,"Netherlands","Netherlands Eredivisie",44,44,48,62,50,43,43,40,47,37,48,52,42,46,44,48,"1","2","2","1","1","2","2","1"
"D","2013/2014","28",1473272,2,2,"Netherlands","Netherlands Eredivisie",46,41,52,37,57,45,48,53,47,52,52,54,60,45,49,47,"1","2","2","1","1","2","2","1"
"H","2013/2014","28",1473273,2,0,"Netherlands","Netherlands Eredivisie",47,49,50,50,54,46,44,51,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2013/2014","28",1473274,2,1,"Netherlands","Netherlands Eredivisie",35,38,44,50,41,34,44,54,62,40,67,48,52,50,65,59,"1","2","1","1","1","2","2","1"
"H","2013/2014","29",1473275,2,1,"Netherlands","Netherlands Eredivisie",62,40,67,48,52,50,65,59,47,49,50,50,54,46,44,51,"1","2","2","1","1","2","2","1"
"D","2013/2014","29",1473276,2,2,"Netherlands","Netherlands Eredivisie",47,37,48,52,42,46,44,48,46,41,52,37,57,45,48,53,"1","2","2","1","1","2","2","1"
"H","2013/2014","29",1473277,3,1,"Netherlands","Netherlands Eredivisie",54,45,55,58,55,43,50,48,42,44,49,40,38,47,44,55,"1","2","2","1","1","2","2","1"
"D","2013/2014","29",1473278,1,1,"Netherlands","Netherlands Eredivisie",35,38,44,50,41,34,44,54,38,47,55,55,44,50,58,52,"1","2","1","1","1","2","2","1"
"A","2013/2014","29",1473279,0,2,"Netherlands","Netherlands Eredivisie",47,48,66,38,55,29,28,36,35,33,39,52,46,68,65,50,"1","2","2","1","1","1","1","1"
"H","2013/2014","29",1473280,2,1,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,58,53,48,47,46,43,48,50,NA,NA,NA,NA,"1","2","2","1"
"H","2013/2014","29",1473281,3,1,"Netherlands","Netherlands Eredivisie",44,44,56,58,42,49,47,53,37,39,52,42,62,42,45,48,"1","2","2","1","1","2","2","1"
"A","2013/2014","29",1473282,1,2,"Netherlands","Netherlands Eredivisie",39,32,40,42,66,47,43,47,44,44,48,62,50,43,43,40,"1","2","1","1","1","2","2","1"
"H","2013/2014","29",1473283,1,0,"Netherlands","Netherlands Eredivisie",47,52,52,54,60,45,49,47,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2013/2014","3",1473041,4,1,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,44,41,48,64,42,49,47,53,NA,NA,NA,NA,"1","2","2","1"
"A","2013/2014","3",1473042,1,5,"Netherlands","Netherlands Eredivisie",46,38,39,55,50,45,48,53,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2013/2014","3",1473043,3,0,"Netherlands","Netherlands Eredivisie",33,42,40,55,48,43,30,48,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"D","2013/2014","3",1473044,1,1,"Netherlands","Netherlands Eredivisie",55,52,62,43,54,47,44,50,37,30,57,42,56,42,54,48,"1","2","2","1","1","2","2","1"
"A","2013/2014","3",1473045,1,2,"Netherlands","Netherlands Eredivisie",47,48,42,38,55,41,41,43,46,36,47,48,52,60,65,59,"1","2","2","1","1","2","2","1"
"H","2013/2014","3",1473046,2,1,"Netherlands","Netherlands Eredivisie",31,33,39,64,46,68,65,60,38,34,60,44,50,43,43,54,"1","2","1","1","1","2","2","1"
"A","2013/2014","3",1473047,2,4,"Netherlands","Netherlands Eredivisie",67,53,48,75,39,45,44,48,43,27,55,58,60,33,43,47,"1","2","2","1","1","2","2","1"
"A","2013/2014","3",1473048,1,2,"Netherlands","Netherlands Eredivisie",40,48,48,47,42,43,48,50,38,44,55,60,44,50,58,62,"1","2","2","1","1","2","2","1"
"H","2013/2014","3",1473049,6,0,"Netherlands","Netherlands Eredivisie",25,28,44,68,37,62,68,67,47,52,52,54,52,45,49,47,"1","2","2","1","1","2","2","1"
"D","2013/2014","30",1473284,2,2,"Netherlands","Netherlands Eredivisie",58,53,48,47,46,43,48,50,47,52,52,54,60,45,49,47,"1","2","2","1","1","2","2","1"
"D","2013/2014","30",1473285,0,0,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,62,40,67,48,52,50,65,59,NA,NA,NA,NA,"1","2","2","1"
"A","2013/2014","30",1473286,1,2,"Netherlands","Netherlands Eredivisie",46,41,52,37,57,45,48,53,39,32,40,42,66,47,43,47,"1","2","2","1","1","2","1","1"
"A","2013/2014","30",1473287,2,3,"Netherlands","Netherlands Eredivisie",54,45,55,58,55,43,50,48,44,44,56,58,42,49,47,53,"1","2","2","1","1","2","2","1"
"D","2013/2014","30",1473288,2,2,"Netherlands","Netherlands Eredivisie",37,39,52,42,62,42,45,48,47,37,48,52,42,46,44,48,"1","2","2","1","1","2","2","1"
"D","2013/2014","30",1473289,1,1,"Netherlands","Netherlands Eredivisie",38,47,55,55,44,50,58,52,47,49,50,50,54,46,44,51,"1","2","2","1","1","2","2","1"
"H","2013/2014","30",1473290,3,0,"Netherlands","Netherlands Eredivisie",35,33,39,52,46,68,65,50,35,38,44,50,41,34,44,54,"1","1","1","1","1","2","1","1"
"H","2013/2014","30",1473291,5,0,"Netherlands","Netherlands Eredivisie",44,44,48,62,50,43,43,40,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"A","2013/2014","30",1473292,0,1,"Netherlands","Netherlands Eredivisie",42,44,49,40,38,47,44,55,47,48,66,38,55,29,28,36,"1","2","2","1","1","2","2","1"
"A","2013/2014","31",1473293,0,1,"Netherlands","Netherlands Eredivisie",47,49,50,50,54,46,44,51,44,44,56,58,42,49,47,53,"1","2","2","1","1","2","2","1"
"H","2013/2014","31",1473294,3,0,"Netherlands","Netherlands Eredivisie",47,37,48,52,42,46,44,48,54,45,55,58,55,43,50,48,"1","2","2","1","1","2","2","1"
"A","2013/2014","31",1473296,0,2,"Netherlands","Netherlands Eredivisie",58,53,48,47,46,43,48,50,35,38,44,50,41,34,44,54,"1","2","2","1","1","2","1","1"
"D","2013/2014","31",1473297,1,1,"Netherlands","Netherlands Eredivisie",46,41,52,37,57,45,48,53,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2013/2014","31",1473298,4,1,"Netherlands","Netherlands Eredivisie",38,47,55,55,44,50,58,52,47,52,52,54,60,45,49,47,"1","2","2","1","1","2","2","1"
"H","2013/2014","31",1473299,2,0,"Netherlands","Netherlands Eredivisie",44,44,48,62,50,43,43,40,47,48,66,38,55,29,28,36,"1","2","2","1","1","2","2","1"
"D","2013/2014","31",1473300,2,2,"Netherlands","Netherlands Eredivisie",42,44,49,40,38,47,44,55,62,40,67,48,52,50,65,59,"1","2","2","1","1","2","2","1"
"A","2013/2014","31",1473314,1,2,"Netherlands","Netherlands Eredivisie",39,32,40,42,66,47,43,47,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","1","1",NA,NA,NA,NA
"D","2013/2014","31",1473319,1,1,"Netherlands","Netherlands Eredivisie",37,39,52,42,62,42,45,48,35,33,39,52,46,68,65,50,"1","2","2","1","1","1","1","1"
"H","2013/2014","32",1473302,2,1,"Netherlands","Netherlands Eredivisie",44,44,56,58,42,49,47,53,58,53,48,47,46,43,48,50,"1","2","2","1","1","2","2","1"
"D","2013/2014","32",1473303,1,1,"Netherlands","Netherlands Eredivisie",62,40,67,48,52,50,65,59,46,41,52,37,57,45,48,53,"1","2","2","1","1","2","2","1"
"H","2013/2014","32",1473304,4,3,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,37,39,52,42,62,42,45,48,NA,NA,NA,NA,"1","2","2","1"
"A","2013/2014","32",1473305,0,2,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,47,37,48,52,42,46,44,48,NA,NA,NA,NA,"1","2","2","1"
"H","2013/2014","32",1473306,3,0,"Netherlands","Netherlands Eredivisie",35,38,44,50,41,34,44,54,42,44,49,40,38,47,44,55,"1","2","1","1","1","2","2","1"
"H","2013/2014","32",1473307,3,2,"Netherlands","Netherlands Eredivisie",35,33,39,52,46,68,65,50,38,47,55,55,44,50,58,52,"1","1","1","1","1","2","2","1"
"A","2013/2014","32",1473308,0,2,"Netherlands","Netherlands Eredivisie",54,45,55,58,55,43,50,48,44,44,48,62,50,43,43,40,"1","2","2","1","1","2","2","1"
"H","2013/2014","32",1473309,2,1,"Netherlands","Netherlands Eredivisie",47,52,52,54,60,45,49,47,39,32,40,42,66,47,43,47,"1","2","2","1","1","2","1","1"
"D","2013/2014","32",1473310,1,1,"Netherlands","Netherlands Eredivisie",47,48,66,38,55,29,28,36,47,49,50,50,54,46,44,51,"1","2","2","1","1","2","2","1"
"D","2013/2014","33",1473295,1,1,"Netherlands","Netherlands Eredivisie",39,32,40,42,66,47,43,47,35,33,39,52,46,68,65,50,"1","2","1","1","1","1","1","1"
"D","2013/2014","33",1473301,2,2,"Netherlands","Netherlands Eredivisie",37,39,52,42,62,42,45,48,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2013/2014","33",1473311,2,1,"Netherlands","Netherlands Eredivisie",38,47,55,55,44,50,58,52,62,40,67,48,52,50,65,59,"1","2","2","1","1","2","2","1"
"H","2013/2014","33",1473312,5,1,"Netherlands","Netherlands Eredivisie",44,44,48,62,50,43,43,40,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","2","1",NA,NA,NA,NA
"H","2013/2014","33",1473313,4,1,"Netherlands","Netherlands Eredivisie",47,37,48,52,42,46,44,48,47,52,52,54,60,45,49,47,"1","2","2","1","1","2","2","1"
"D","2013/2014","33",1473315,1,1,"Netherlands","Netherlands Eredivisie",58,53,48,47,46,43,48,50,47,48,66,38,55,29,28,36,"1","2","2","1","1","2","2","1"
"A","2013/2014","33",1473316,2,5,"Netherlands","Netherlands Eredivisie",46,41,52,37,57,45,48,53,35,38,44,50,41,34,44,54,"1","2","2","1","1","2","1","1"
"A","2013/2014","33",1473317,1,2,"Netherlands","Netherlands Eredivisie",47,49,50,50,54,46,44,51,54,45,55,58,55,43,50,48,"1","2","2","1","1","2","2","1"
"A","2013/2014","33",1473318,1,2,"Netherlands","Netherlands Eredivisie",42,44,49,40,38,47,44,55,44,44,56,58,42,49,47,53,"1","2","2","1","1","2","2","1"
"D","2013/2014","34",1473320,2,2,"Netherlands","Netherlands Eredivisie",35,33,39,52,46,68,65,50,46,41,52,37,57,45,48,53,"1","1","1","1","1","2","2","1"
"D","2013/2014","34",1473321,1,1,"Netherlands","Netherlands Eredivisie",62,40,67,48,52,50,65,59,44,44,48,62,50,43,43,40,"1","2","2","1","1","2","2","1"
"A","2013/2014","34",1473322,1,2,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,38,47,55,55,44,50,58,52,NA,NA,NA,NA,"1","2","2","1"
"A","2013/2014","34",1473323,0,1,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,42,44,49,40,38,47,44,55,NA,NA,NA,NA,"1","2","2","1"
"H","2013/2014","34",1473324,3,1,"Netherlands","Netherlands Eredivisie",44,44,56,58,42,49,47,53,39,32,40,42,66,47,43,47,"1","2","2","1","1","2","1","1"
"H","2013/2014","34",1473325,2,0,"Netherlands","Netherlands Eredivisie",54,45,55,58,55,43,50,48,58,53,48,47,46,43,48,50,"1","2","2","1","1","2","2","1"
"D","2013/2014","34",1473326,2,2,"Netherlands","Netherlands Eredivisie",35,38,44,50,41,34,44,54,47,49,50,50,54,46,44,51,"1","2","1","1","1","2","2","1"
"H","2013/2014","34",1473327,2,1,"Netherlands","Netherlands Eredivisie",47,52,52,54,60,45,49,47,37,39,52,42,62,42,45,48,"1","2","2","1","1","2","2","1"
"A","2013/2014","34",1473328,0,3,"Netherlands","Netherlands Eredivisie",47,48,66,38,55,29,28,36,47,37,48,52,42,46,44,48,"1","2","2","1","1","2","2","1"
"D","2013/2014","4",1473050,3,3,"Netherlands","Netherlands Eredivisie",67,53,48,75,39,45,44,48,31,33,39,64,46,68,65,60,"1","2","2","1","1","2","1","1"
"A","2013/2014","4",1473051,0,4,"Netherlands","Netherlands Eredivisie",38,44,55,60,44,50,58,62,55,52,62,43,54,47,44,50,"1","2","2","1","1","2","2","1"
"D","2013/2014","4",1473052,1,1,"Netherlands","Netherlands Eredivisie",43,27,55,58,60,33,43,47,33,42,40,55,48,43,30,48,"1","2","2","1","1","2","2","1"
"D","2013/2014","4",1473053,2,2,"Netherlands","Netherlands Eredivisie",46,38,39,55,50,45,48,53,47,48,42,38,55,41,41,43,"1","2","2","1","1","2","2","1"
"H","2013/2014","4",1473054,2,0,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H","2013/2014","4",1473055,3,1,"Netherlands","Netherlands Eredivisie",38,34,60,44,50,43,43,54,40,48,48,47,42,43,48,50,"1","2","2","1","1","2","2","1"
"D","2013/2014","4",1473056,3,3,"Netherlands","Netherlands Eredivisie",NA,NA,NA,NA,NA,NA,NA,NA,44,41,48,64,42,49,47,53,NA,NA,NA,NA,"1","2","2","1"
"H","2013/2014","4",1473057,2,0,"Netherlands","Netherlands Eredivisie",47,52,52,54,52,45,49,47,46,36,47,48,52,60,65,59,"1","2","2","1","1","2","2","1"
"H","2013/2014","4",1473058,1,0,"Netherlands","Netherlands Eredivisie",37,30,57,42,56,42,54,48,25,28,44,68,37,62,68,67,"1","2","2","1","1","2","2","1"
"D","2013/2014","5",1473059,1,1,"Netherlands","Netherlands Eredivisie",40,48,48,47,42,43,48,50,46,38,39,55,50,45,48,53,"1","2","2","1","1","2","2","1"
"H","2013/2014","5",1473060,1,0,"Netherlands","Netherlands Eredivisie",43,27,55,58,60,33,43,47,38,44,55,60,44,50,58,62,"1","2","2","1","1","2","2","1"
